Site,Year,Date_EST,PAR_incoming_dailysum,PAR_belowcanopy_dailysum,PAR_surface_dailysum,LAI_daily_mean
WalkerBranch,2017,2017-06-19,47820.13866,2322.8843605002,2102.20447605705,5.25392270719775
WalkerBranch,2017,2017-06-20,59917.5848376,3080.05392301766,2828.36094604658,5.26670358700093
WalkerBranch,2017,2017-06-21,57179.6977752,2865.29796713569,2624.39953004161,5.27948446680412
WalkerBranch,2017,2017-06-22,23069.1467664,940.82168791522,814.862550001982,5.2916211964513
WalkerBranch,2017,2017-06-23,34274.4105312,1424.27704760303,1254.28420634825,5.30131015550566
WalkerBranch,2017,2017-06-24,52827.5763792,2683.00193400675,2459.47691790436,5.31099911456002
WalkerBranch,2017,2017-06-25,60587.9088696,3089.58876714905,2842.17072814679,5.32068807361437
WalkerBranch,2017,2017-06-26,54802.1783736,2740.25413899801,2509.30474973501,5.32979494347406
WalkerBranch,2017,2017-06-27,57647.942856,2927.68383600278,2689.58841866539,5.33668987439401
WalkerBranch,2017,2017-06-28,63738.1350144,3225.68437335603,2975.37751521299,5.34358480531395
WalkerBranch,2017,2017-06-29,48718.0060416,2190.59574481447,1983.51625476622,5.3504797362339
WalkerBranch,2017,2017-06-30,19029.767148,740.491933162267,645.223438296783,5.356846892113
WalkerBranch,2017,2017-07-01,42508.0490184,1844.81242926873,1660.82190400908,5.3612085028369
WalkerBranch,2017,2017-07-02,49712.9897376,2236.93875777983,2028.13756657419,5.36557011356079
WalkerBranch,2017,2017-07-03,36148.3954272,1513.03164177975,1341.90637694038,5.36993172428469
WalkerBranch,2017,2017-07-04,41336.0550288,1760.38348147467,1576.17310381107,5.37381216402237
WalkerBranch,2017,2017-07-05,40111.1535384,1632.6894708129,1451.62672162978,5.37586415401245
WalkerBranch,2017,2017-07-06,30803.4821304,1200.35721574269,1046.79350655736,5.37791614400251
WalkerBranch,2017,2017-07-07,56373.581376,2789.75737449396,2561.13716775205,5.37996813399258
WalkerBranch,2017,2017-07-08,45622.2855816,1935.93161436694,1738.97087004264,5.38157811610816
WalkerBranch,2017,2017-07-09,67622.8789152,3351.36820776737,3094.56135978666,5.38150846830065
WalkerBranch,2017,2017-07-10,66302.5049568,3300.16885577341,3047.20705102026,5.38143882049315
WalkerBranch,2017,2017-07-11,64798.8345144,3199.46406700552,2951.4820699015,5.38136917268564
WalkerBranch,2017,2017-07-12,59710.132944,2965.69949455492,2728.69420622885,5.38088964474994
WalkerBranch,2017,2017-07-13,43724.335536,1851.44835538895,1660.68809723912,5.37885257232714
WalkerBranch,2017,2017-07-14,39136.139532,1580.35199662541,1398.45773019827,5.37681549990433
WalkerBranch,2017,2017-07-15,41771.430792,1773.65217064192,1586.11744487687,5.37477842748152
WalkerBranch,2017,2017-07-16,63714.9765672,3179.67198668136,2933.01688010769,5.37235704007417
WalkerBranch,2017,2017-07-17,65708.8937568,3248.12530870034,2995.23801806832,5.36847525572553
WalkerBranch,2017,2017-07-18,64518.0564168,3210.80127781099,2961.54574075783,5.3645934713769
WalkerBranch,2017,2017-07-19,62637.3287064,3164.5247884461,2917.67185040226,5.36071168702827
WalkerBranch,2017,2017-07-20,57674.693412,2706.56015324273,2477.07372320278,5.3564650819055
WalkerBranch,2017,2017-07-21,63747.830664,3158.01050702709,2908.32869006082,5.35083215784104
WalkerBranch,2017,2017-07-22,57825.3565008,2707.12222332594,2474.95110049484,5.34519923377657
WalkerBranch,2017,2017-07-23,47440.6688952,2043.00478170775,1837.0285888023,5.3395663097121
WalkerBranch,2017,2017-07-24,56740.5015912,2681.41301853799,2449.87541370216,5.33358246633171
WalkerBranch,2017,2017-07-25,55006.25886,2813.07836072131,2581.9602171507,5.3262651295508
WalkerBranch,2017,2017-07-26,45680.4138168,2071.24172477525,1866.27208594319,5.31894779276989
WalkerBranch,2017,2017-07-27,47278.0346472,2200.96463528653,1986.11859415689,5.31163045598897
WalkerBranch,2017,2017-07-28,30712.6367856,1268.79626636788,1105.72696063047,5.30397095260012
WalkerBranch,2017,2017-07-29,64192.8183624,3218.02544712011,2959.80867843836,5.29501121610108
WalkerBranch,2017,2017-07-30,65546.6095872,3285.52165513007,3021.92752969168,5.28605147960203
WalkerBranch,2017,2017-07-31,64235.5735896,3214.47981300168,2953.22112863852,5.27709174310299
WalkerBranch,2017,2017-08-01,53144.7397992,2535.4367791446,2307.16233509373,5.26779384148072
WalkerBranch,2017,2017-08-02,57928.8274992,2868.05935740234,2624.34816540009,5.25721091239018
WalkerBranch,2017,2017-08-03,54935.2766592,2789.59291996822,2551.31717488774,5.24662798329964
WalkerBranch,2017,2017-08-04,33845.7547512,1430.45719015958,1255.63626541724,5.23604505420909
WalkerBranch,2017,2017-08-05,64025.1840816,3231.07214411615,2964.76596666464,5.22512355486385
WalkerBranch,2017,2017-08-06,52770.285288,2590.48083941371,2359.85690346464,5.21291548855073
WalkerBranch,2017,2017-08-07,30176.5754304,1331.95467807794,1165.20257643876,5.20070742223762
WalkerBranch,2017,2017-08-08,53305.5856032,2766.33212826357,2524.76216281353,5.1884993559245
WalkerBranch,2017,2017-08-09,51980.858496,2534.52153821305,2304.91282443981,5.17594819679627
WalkerBranch,2017,2017-08-10,28535.2176312,1264.1888080716,1100.55818145465,5.16209328497058
WalkerBranch,2017,2017-08-11,36254.2408704,1663.84616775923,1472.29155892058,5.1482383731449
WalkerBranch,2017,2017-08-12,29549.9046528,1311.98614204594,1141.92700340325,5.13438346131922
WalkerBranch,2017,2017-08-13,55888.075908,2964.15124386973,2711.89287883705,5.12017705050407
WalkerBranch,2017,2017-08-14,45025.5693384,2206.04624429615,1989.05146059548,5.10463494352896
WalkerBranch,2017,2017-08-15,48153.1925952,2420.22790912981,2185.28778544094,5.08909283655385
WalkerBranch,2017,2017-08-16,50658.5819376,2523.194735657,2286.02499714259,5.07355072957873
WalkerBranch,2017,2017-08-17,42979.011012,2081.4211848536,1860.98413031587,5.05764501386048
WalkerBranch,2017,2017-08-18,44251.507944,2338.64313583512,2110.97367160418,5.04035758491833
WalkerBranch,2017,2017-08-19,59224.4524368,3150.10858857288,2877.0195916017,5.02307015597617
WalkerBranch,2017,2017-08-20,58234.5829296,3116.48218172971,2844.57356987199,5.00578272703402
WalkerBranch,2017,2017-08-21,56889.8861328,3067.03338540383,2797.65732623862,4.98811600470098
WalkerBranch,2017,2017-08-22,50032.8700704,2721.70738276136,2468.24912904971,4.96900796748262
WalkerBranch,2017,2017-08-23,48577.9290192,2585.05313356669,2337.79106220354,4.94989993026425
WalkerBranch,2017,2017-08-24,57055.4199432,3092.24073589618,2813.63041320076,4.93079189304588
WalkerBranch,2017,2017-08-25,54574.0414128,2955.56861326856,2681.6224834181,4.91128538301676
WalkerBranch,2017,2017-08-26,54420.3265536,2991.28351924848,2716.39669156181,4.8902646763068
WalkerBranch,2017,2017-08-27,54621.971712,3049.86696284314,2769.35408682394,4.86924396959684
WalkerBranch,2017,2017-08-28,38350.4113944,2025.49577074071,1792.6962835167,4.84822326288687
WalkerBranch,2017,2017-08-29,51186.9263472,2838.60797624975,2565.34895019138,4.82678144355109
WalkerBranch,2017,2017-08-30,42875.5704552,2405.17790397086,2154.18429250266,4.80373939623722
WalkerBranch,2017,2017-08-31,31335.7002336,1680.80881006254,1464.72731173743,4.78069734892335
WalkerBranch,2017,2017-09-01,17310.1287744,915.420748429489,768.095562187942,4.75765530160948
WalkerBranch,2017,2017-09-02,14319.3633408,772.300062038108,647.48087331805,4.73416603273602
WalkerBranch,2017,2017-09-03,51282.3607632,2944.67534642906,2648.12441435581,4.70897732193611
WalkerBranch,2017,2017-09-04,50625.065736,2932.88925103618,2633.71609871501,4.68378861113619
WalkerBranch,2017,2017-09-05,22292.2923552,1223.18732037397,1022.50510538217,4.65859990033628
WalkerBranch,2017,2017-09-06,48532.0383072,2904.72316946233,2601.77537345802,4.63293434045217
WalkerBranch,2017,2017-09-07,45383.5625544,2637.30830679408,2345.85798975947,4.60545675404813
WalkerBranch,2017,2017-09-08,50514.3952992,3025.87016274851,2705.52851951372,4.57797916764408
WalkerBranch,2017,2017-09-09,49633.5143304,3001.2253985284,2680.0901590605,4.55050158124004
WalkerBranch,2017,2017-09-10,50543.90082,3076.28211384417,2742.90118100419,4.52251391143108
WalkerBranch,2017,2017-09-11,22690.6587432,1339.9485737049,1133.87733179191,4.49258792468342
WalkerBranch,2017,2017-09-12,14786.017848,932.551312919065,786.598492853535,4.46266193793576
WalkerBranch,2017,2017-09-13,14210.557452,892.627208518938,740.870162102534,4.4327359511881
WalkerBranch,2017,2017-09-14,25035.9633216,1522.30613730593,1298.94248300958,4.40226291471138
WalkerBranch,2017,2017-09-15,40724.8333632,2545.72718236772,2229.11441704261,4.36971108926419
WalkerBranch,2017,2017-09-16,46945.9015704,3032.65996314054,2687.18986279453,4.337159263817
WalkerBranch,2017,2017-09-17,46665.7246944,3047.49642963862,2698.01718636616,4.30460743836981
WalkerBranch,2017,2017-09-18,42838.0359624,2877.02817421198,2542.60837204105,4.2714677043565
WalkerBranch,2017,2017-09-19,35500.3622568,2449.62296320856,2147.8056159747,4.23609391779192
WalkerBranch,2017,2017-09-20,42763.4312112,2909.59667338222,2562.86995600668,4.20072013122735
WalkerBranch,2017,2017-09-21,32304.4128288,2183.64759254539,1873.39826238967,4.16534634466277
WalkerBranch,2017,2017-09-22,44105.2817184,3067.68437170083,2702.97396812082,4.1293397048312
WalkerBranch,2017,2017-09-23,41761.156752,2969.20380413818,2606.31158578011,4.09092822258504
WalkerBranch,2017,2017-09-24,43637.576976,3135.02034663639,2759.86904009146,4.05251674033887
WalkerBranch,2017,2017-09-25,43176.6302688,3134.02485277181,2752.97708125655,4.01410525809271
WalkerBranch,2017,2017-09-26,43246.592676,3194.71064685501,2807.88075093082,3.97501167140601
WalkerBranch,2017,2017-09-27,42799.6871568,3217.77796744739,2825.93487738489,3.93332608784528
WalkerBranch,2017,2017-09-28,39747.2698728,3098.80067718329,2713.58870613755,3.89164050428455
WalkerBranch,2017,2017-09-29,42548.680944,3299.88468535347,2893.30110258217,3.84995492072381
WalkerBranch,2017,2017-09-30,43425.1631016,3416.26864829735,2992.89592114786,3.80753344292286
WalkerBranch,2017,2017-10-01,44156.87262,3497.5476607996,3046.10946134964,3.76231556700904
WalkerBranch,2017,2017-10-02,32844.8425536,2784.08712633674,2403.17934562159,3.71709769109522
WalkerBranch,2017,2017-10-03,41971.7517408,3472.12610127846,3021.28118792073,3.6718798151814
WalkerBranch,2017,2017-10-04,42048.0764424,3539.44083303461,3077.51016203699,3.62586751954839
WalkerBranch,2017,2017-10-05,41194.486368,3567.01538566797,3101.14781853165,3.57683642898245
WalkerBranch,2017,2017-10-06,40302.4257216,3556.36580576545,3084.36658694992,3.52780533841651
WalkerBranch,2017,2017-10-07,32446.3543992,3044.36277299677,2624.28038052238,3.47877424785056
WalkerBranch,2017,2017-10-08,16083.400788,1756.78933910318,1452.36977258012,3.42888545379705
WalkerBranch,2017,2017-10-09,34427.8742472,3343.0135271063,2879.90397011433,3.37573738649078
WalkerBranch,2017,2017-10-10,22947.4793016,2489.50274901442,2098.52106282346,3.32258931918451
WalkerBranch,2017,2017-10-11,35946.9024768,3640.9123939604,3152.41817816501,3.26944125187824
WalkerBranch,2017,2017-10-12,38649.4011792,3947.36610799983,3421.90135211529,3.2153680060593
WalkerBranch,2017,2017-10-13,38159.3979648,4017.86733665865,3478.55916269383,3.15777908189217
WalkerBranch,2017,2017-10-14,34889.11776,3856.06981962432,3322.89049635603,3.10019015772504
WalkerBranch,2017,2017-10-15,29951.4445776,3563.24550218819,3069.68700942269,3.04260123355792
WalkerBranch,2017,2017-10-16,36437.529744,4228.10014659702,3644.73262864739,2.98401785313408
WalkerBranch,2017,2017-10-17,38127.9822336,4532.29244834724,3896.5080369687,2.92165553893475
WalkerBranch,2017,2017-10-18,37772.964684,4646.44179933918,3989.57816254109,2.85929322473542
WalkerBranch,2017,2017-10-19,37505.5885008,4773.77467477193,4091.25474125411,2.79693091053609
WalkerBranch,2017,2017-10-20,36478.1160072,4810.42108978442,4118.28788111528,2.73351089562135
WalkerBranch,2017,2017-10-21,34808.7747672,4784.92724017855,4071.25201738922,2.6660716179881
WalkerBranch,2017,2017-10-22,35065.48878,5001.16294878681,4262.38949595596,2.59863234035484
WalkerBranch,2017,2017-10-23,15993.6437304,2850.40373562736,2319.28282781795,2.53119306272159
WalkerBranch,2017,2017-10-24,32737.3684848,5195.23026448479,4464.18266586836,2.46266262164431
WalkerBranch,2017,2017-10-25,24897.2790024,4356.88248041215,3654.87068089623,2.38998575947975
WalkerBranch,2017,2017-10-26,34594.9149168,5828.34601698532,4963.02329909918,2.31730889731518
WalkerBranch,2017,2017-10-27,32763.647196,5791.86018123189,4933.84622493274,2.24463203515062
WalkerBranch,2017,2017-10-28,9789.0824808,2266.67500418342,1848.16092994087,2.17092859235175
WalkerBranch,2017,2017-10-29,17625.1841136,3964.0191710589,3259.31587853031,2.09332414314252
WalkerBranch,2017,2017-10-30,32211.2767536,6580.77410416101,5588.98978769854,2.0157196939333
WalkerBranch,2017,2017-10-31,32081.6868624,6886.35940759774,5841.45164225707,1.93811524472407
WalkerBranch,2017,2017-11-01,20876.7883968,5207.17599668172,4336.30568063039,1.85982605933053
WalkerBranch,2017,2017-11-02,22588.6717728,5936.69195663866,4982.86757135919,1.77893487643663
WalkerBranch,2017,2017-11-03,16168.4165664,4754.17067164768,3936.97886829859,1.69804369354273
WalkerBranch,2017,2017-11-04,22550.4295128,6535.61530557431,5492.38423268911,1.61715251064882
WalkerBranch,2017,2017-11-05,24858.7779888,7508.0470497529,6354.40692707649,1.53656662754174
WalkerBranch,2017,2017-11-06,23040.0826488,7420.48762366506,6233.68874114319,1.45714088362456
WalkerBranch,2017,2017-11-07,19346.3445672,6774.64360283545,5643.24091692181,1.37771513970739
WalkerBranch,2017,2017-11-08,7535.209248,2988.35052703938,2442.59772202705,1.29828939579021
WalkerBranch,2017,2017-11-09,23878.8324432,8942.5305090009,7506.11179323412,1.22113142681384
WalkerBranch,2017,2017-11-10,26639.06364,10109.0553458377,8481.47703106572,1.15259100261252
WalkerBranch,2017,2017-11-11,26254.1981016,10466.8631267149,8761.10636885063,1.0840505784112
WalkerBranch,2017,2017-11-12,13607.0603424,6340.49560670047,5163.49842429088,1.01551015420988
WalkerBranch,2017,2017-11-13,24978.5656848,11116.559898217,9286.37467423697,0.951327127048739
WalkerBranch,2017,2017-11-14,25485.9967152,11702.1147703256,9768.05287347315,0.903702208640292
WalkerBranch,2017,2017-11-15,23864.5857744,11482.8445403133,9584.55012968257,0.856077290231846
WalkerBranch,2017,2017-11-16,25192.0830672,12417.1568426733,10333.4178516167,0.8084523718234
WalkerBranch,2017,2017-11-17,25299.2298888,12902.0396377337,10717.7441246205,0.765401675992174
WalkerBranch,2017,2017-11-18,22093.9501104,11772.0306626618,9762.5758469119,0.739733025954384
WalkerBranch,2017,2017-11-19,23563.1226096,12578.6393908686,10415.6923852658,0.714064375916595
WalkerBranch,2017,2017-11-20,24963.0404688,13476.8302760005,11171.2694162418,0.688395725878806
WalkerBranch,2017,2017-11-21,18568.1355048,10484.8600782219,8516.3274177691,0.665716333098481
WalkerBranch,2017,2017-11-22,24211.34604,13481.3863599551,11172.5584184817,0.654396117896526
WalkerBranch,2017,2017-11-23,24062.1593688,13499.6205396899,11184.002063338,0.643075902694569
WalkerBranch,2017,2017-11-24,23450.7474432,13301.884075306,11017.8658096613,0.631755687492613
WalkerBranch,2017,2017-11-25,20749.3218072,12031.8623440705,9907.98493307112,0.621865193495347
WalkerBranch,2017,2017-11-26,23429.4078816,13406.8727308856,11097.8567638177,0.617407640075899
WalkerBranch,2017,2017-11-27,23199.1171776,13315.8319437477,11023.3728943533,0.612950086656451
WalkerBranch,2017,2017-11-28,23031.2698056,13256.2765094625,10973.6314420495,0.608492533237003
WalkerBranch,2017,2017-11-29,22344.5834136,12941.6457878955,10711.5145311958,0.60461702824558
WalkerBranch,2017,2017-11-30,10308.8880216,6433.73444053064,5121.1041396685,0.602953307280652
WalkerBranch,2017,2017-12-01,21919.5958464,12714.3930110583,10526.6705596804,0.601289586315725
WalkerBranch,2017,2017-12-02,11955.5883216,7413.59389540612,5968.39784491615,0.599625865350798
WalkerBranch,2017,2017-12-03,22021.9937784,12738.435736971,10536.0972940568,0.598183072077336
WalkerBranch,2017,2017-12-04,20967.6717936,12237.6544301603,10119.8185746502,0.597579804031443
WalkerBranch,2017,2017-12-05,8713.4361552,5560.26502732331,4479.85102593081,0.596976535985551
WalkerBranch,2017,2017-12-06,18757.54314,11035.1689505439,9037.81642412992,0.596373267939658
WalkerBranch,2017,2017-12-07,18688.2885,11036.1871472298,9156.13289503619,0.595851446632176
WalkerBranch,2017,2017-12-08,11972.0115648,7452.45334023312,5998.98191325461,0.595639122930654
WalkerBranch,2017,2017-12-09,19805.266908,11716.7737731168,9862.47528070683,0.595426799229132
WalkerBranch,2017,2017-12-10,21652.6686768,12464.6245635754,10314.7364339815,0.59521447552761
WalkerBranch,2017,2017-12-11,21162.163176,12215.7002637867,10113.7840999874,0.595031722799187
WalkerBranch,2017,2017-12-12,15267.5582976,9285.82903921484,7596.81202650767,0.594961339768544
WalkerBranch,2017,2017-12-13,21325.2464376,12273.0624580719,10165.8100648563,0.594890956737902
WalkerBranch,2017,2017-12-14,21312.0195624,12253.2776991788,10146.6323269355,0.594820573707259
WalkerBranch,2017,2017-12-15,18211.8926808,10695.6438482473,8750.9177682514,0.594760756489358
WalkerBranch,2017,2017-12-16,21165.892272,12157.7181014507,10061.0668071678,0.594741089359875
WalkerBranch,2017,2017-12-17,5013.9826632,3206.30367675949,2542.95667268567,0.594721422230392
WalkerBranch,2017,2017-12-18,20061.5927904,11635.0129991103,9623.99162888908,0.594701755100909
WalkerBranch,2017,2017-12-19,19025.657532,11155.5684355224,9245.71934211536,0.59468574641
WalkerBranch,2017,2017-12-20,4167.6453,2667.00928322299,2154.67179908674,0.594683639785667
WalkerBranch,2017,2017-12-21,19370.3021064,11357.8150643621,9420.22876299389,0.594681533161335
WalkerBranch,2017,2017-12-22,14850.5083776,8910.90363590461,7376.51322051535,0.594679426537002
WalkerBranch,2017,2017-12-23,10221.5358504,6461.06492206902,5241.25865895935,0.594678489610904
WalkerBranch,2017,2017-12-24,20629.8385272,11882.0638778586,9826.29722649486,0.594681997538095
WalkerBranch,2017,2017-12-25,18693.006948,10907.1460646395,8976.25048871786,0.594685505465287
WalkerBranch,2017,2017-12-26,17619.2099496,10466.758892035,8648.10528649866,0.594689013392479
WalkerBranch,2017,2017-12-27,21301.7987952,12210.571758804,10098.0343541209,0.594692809442995
WalkerBranch,2017,2017-12-28,21191.7067488,12186.2035672382,10104.7168552625,0.594697700362146
WalkerBranch,2017,2017-12-29,21443.9077944,12312.8198201984,10207.2640261956,0.594702591281298
WalkerBranch,2017,2017-12-30,20186.6849352,11690.8496953146,9664.64173996733,0.594707482200449
